cat	MunicipalityName	RSFbin	RSF m2	RSF km2
335	Drammen	1	106850739.6	106.8507396
336	Flakstad	1	84863916.64	84.86391664
336	Flakstad	2	26585785.92	26.58578592
336	Flakstad	3	15727373.36	15.72737336
336	Flakstad	4	9230325.674	9.230325674
336	Flakstad	5	6717545.908	6.717545908
336	Flakstad	6	6745445.683	6.745445683
336	Flakstad	7	3535171.533	3.535171533
336	Flakstad	8	2412880.571	2.412880571
336	Flakstad	9	2139282.774	2.139282774
336	Flakstad	10	3070775.273	3.070775273
337	Beiarn	1	631853412.1	631.8534121
337	Beiarn	2	153734062.1	153.7340621
337	Beiarn	3	76586683.3	76.5866833
337	Beiarn	4	46359526.7	46.3595267
337	Beiarn	5	40286375.6	40.2863756
337	Beiarn	6	50765891.21	50.76589121
337	Beiarn	7	30021058.26	30.02105826
337	Beiarn	8	19970839.19	19.97083919
337	Beiarn	9	22795916.44	22.79591644
337	Beiarn	10	12540499.02	12.54049902
338	Sunndal	1	1142482300	1142.4823
338	Sunndal	2	118750443.8	118.7504438
338	Sunndal	3	55141655.98	55.14165598
338	Sunndal	4	35386815.05	35.38681505
338	Sunndal	5	29744760.48	29.74476048
338	Sunndal	6	32421338.93	32.42133893
338	Sunndal	7	23077614.17	23.07761417
338	Sunndal	8	19586542.28	19.58654228
338	Sunndal	9	19700841.36	19.70084136
338	Sunndal	10	18059254.58	18.05925458
339	Fet	1	113557485.6	113.5574856
340	Namsos	1	528003248.3	528.0032483
340	Namsos	2	67276258.27	67.27625827
340	Namsos	3	33284431.98	33.28443198
340	Namsos	4	22980414.95	22.98041495
340	Namsos	5	18664049.71	18.66404971
340	Namsos	6	18121354.08	18.12135408
340	Namsos	7	14816580.69	14.81658069
340	Namsos	8	11329108.77	11.32910877
340	Namsos	9	10657714.18	10.65771418
340	Namsos	10	7878536.559	7.878536559
341	Vaksdal	1	398961387.4	398.9613874
341	Vaksdal	2	86293105.14	86.29310514
341	Vaksdal	3	38793287.62	38.79328762
341	Vaksdal	4	28770968.33	28.77096833
341	Vaksdal	5	24313304.22	24.31330422
341	Vaksdal	6	24661601.42	24.66160142
341	Vaksdal	7	21116529.96	21.11652996
341	Vaksdal	8	20230937.09	20.23093709
341	Vaksdal	9	21896823.68	21.89682368
341	Vaksdal	10	24818200.15	24.81820015
342	Sandøy	1	14895780.05	14.89578005
343	Tønsberg	1	51489485.39	51.48948539
344	Hasvik	1	192219552.2	192.2195522
344	Hasvik	2	73729206.31	73.72920631
344	Hasvik	3	50180895.92	50.18089592
344	Hasvik	4	28667469.16	28.66746916
344	Hasvik	5	23561810.27	23.56181027
344	Hasvik	6	24495102.76	24.49510276
344	Hasvik	7	26304088.19	26.30408819
344	Hasvik	8	24463603.01	24.46360301
344	Hasvik	9	27868275.59	27.86827559
344	Hasvik	10	13647490.11	13.64749011
345	Vegårshei	1	325180881.5	325.1808815
346	Flatanger	1	256508734.5	256.5087345
346	Flatanger	2	50127796.35	50.12779635
346	Flatanger	3	26132189.57	26.13218957
346	Flatanger	4	15978471.34	15.97847134
346	Flatanger	5	13642090.15	13.64209015
346	Flatanger	6	16018071.02	16.01807102
346	Flatanger	7	10718913.69	10.71891369
346	Flatanger	8	9458923.833	9.458923833
346	Flatanger	9	11584706.72	11.58470672
346	Flatanger	10	7948735.994	7.948735994
347	Risør	1	174915391.5	174.9153915
348	Bø	1	222729306.5	222.7293065
348	Bø	2	3959068.12	3.95906812
348	Bø	3	2352581.056	2.352581056
348	Bø	4	1853085.078	1.853085078
348	Bø	5	1548887.528	1.548887528
348	Bø	6	1811685.412	1.811685412
348	Bø	7	1066491.412	1.066491412
348	Bø	8	874792.9558	0.874792956
348	Bø	9	985492.0645	0.985492064
348	Bø	10	3666570.475	3.666570475
349	Hjelmeland	1	664488049.3	664.4880493
349	Hjelmeland	2	107761532.3	107.7615323
349	Hjelmeland	3	55410753.81	55.41075381
349	Hjelmeland	4	30211856.72	30.21185672
349	Hjelmeland	5	25621893.68	25.62189368
349	Hjelmeland	6	29375763.46	29.37576346
349	Hjelmeland	7	17023362.92	17.02336292
349	Hjelmeland	8	13329792.66	13.32979266
349	Hjelmeland	9	14804880.79	14.80488079
349	Hjelmeland	10	12936495.83	12.93649583
350	Tysnes	1	203103164.5	203.1031645
350	Tysnes	2	12480199.5	12.4801995
350	Tysnes	3	5540355.387	5.540355387
350	Tysnes	4	4579163.127	4.579163127
350	Tysnes	5	3815069.28	3.81506928
350	Tysnes	6	3662070.512	3.662070512
350	Tysnes	7	4425264.366	4.425264366
350	Tysnes	8	4079667.149	4.079667149
350	Tysnes	9	3907768.533	3.907768533
350	Tysnes	10	1609187.042	1.609187042
351	Sola	1	32958634.6	32.9586346
352	Audnedal	1	233747917.8	233.7479178
352	Audnedal	2	724494.1661	0.724494166
352	Audnedal	3	147598.8115	0.147598811
352	Audnedal	4	29699.76085	0.029699761
353	Stor-Elvdal	1	1294425377	1294.425377
353	Stor-Elvdal	2	208167423.8	208.1674238
353	Stor-Elvdal	3	130820246.6	130.8202466
353	Stor-Elvdal	4	94245441.1	94.2454411
353	Stor-Elvdal	5	73154110.94	73.15411094
353	Stor-Elvdal	6	65824569.96	65.82456996
353	Stor-Elvdal	7	57685935.49	57.68593549
353	Stor-Elvdal	8	57939733.45	57.93973345
353	Stor-Elvdal	9	63683487.2	63.6834872
353	Stor-Elvdal	10	72372017.23	72.37201723
354	Rælingen	1	50405894.11	50.40589411
355	Suldal	1	1089176630	1089.17663
355	Suldal	2	158377124.7	158.3771247
355	Suldal	3	84314021.07	84.31402107
355	Suldal	4	53740367.26	53.74036726
355	Suldal	5	42257359.73	42.25735973
355	Suldal	6	45731331.75	45.73133175
355	Suldal	7	30299156.02	30.29915602
355	Suldal	8	25618293.71	25.61829371
355	Suldal	9	30705952.74	30.70595274
355	Suldal	10	41090069.13	41.09006913
356	Sør-Varanger	1	236213897.9	236.2138979
356	Sør-Varanger	2	910215770.6	910.2157706
356	Sør-Varanger	3	915791225.7	915.7912257
356	Sør-Varanger	4	454075143.6	454.0751436
356	Sør-Varanger	5	285676599.6	285.6765996
356	Sør-Varanger	6	261747592.3	261.7475923
356	Sør-Varanger	7	161629698.5	161.6296985
356	Sør-Varanger	8	122217215.9	122.2172159
356	Sør-Varanger	9	114255880	114.25588
356	Sør-Varanger	10	56935341.54	56.93534154
357	Vevelstad	1	338282076	338.282076
357	Vevelstad	2	89371980.34	89.37198034
357	Vevelstad	3	27286880.28	27.28688028
357	Vevelstad	4	7624738.603	7.624738603
357	Vevelstad	5	5555655.264	5.555655264
357	Vevelstad	6	5885052.611	5.885052611
357	Vevelstad	7	7126142.618	7.126142618
357	Vevelstad	8	6457448.002	6.457448002
357	Vevelstad	9	6449348.067	6.449348067
357	Vevelstad	10	3161674.541	3.161674541
358	Austevoll	1	111051905.8	111.0519058
358	Austevoll	2	22499.81882	0.022499819
359	Vestby	1	95411831.71	95.41183171
360	Leka	1	82832633	82.832633
360	Leka	2	5870652.727	5.870652727
360	Leka	3	2606379.012	2.606379012
360	Leka	4	1055691.499	1.055691499
360	Leka	5	725394.1589	0.725394159
360	Leka	6	774893.7603	0.77489376
360	Leka	7	1076391.332	1.076391332
360	Leka	8	1112391.043	1.112391043
360	Leka	9	1414788.608	1.414788608
360	Leka	10	775793.753	0.775793753
361	Stordal	1	160917804.2	160.9178042
361	Stordal	2	23110913.9	23.1109139
361	Stordal	3	10682913.98	10.68291398
361	Stordal	4	7073943.038	7.073943038
361	Stordal	5	5502555.691	5.502555691
361	Stordal	6	5138958.619	5.138958619
361	Stordal	7	2933976.375	2.933976375
361	Stordal	8	2079883.252	2.079883252
361	Stordal	9	2312981.375	2.312981375
361	Stordal	10	5685254.22	5.68525422
362	Rissa	1	324759684.9	324.7596849
362	Rissa	2	64507880.56	64.50788056
362	Rissa	3	32453738.67	32.45373867
362	Rissa	4	22478219	22.478219
362	Rissa	5	19206745.34	19.20674534
362	Rissa	6	21793324.51	21.79332451
362	Rissa	7	15179277.77	15.17927777
362	Rissa	8	13017495.18	13.01749518
362	Rissa	9	15365576.27	15.36557627
362	Rissa	10	9020627.363	9.020627363
363	Naustdal	1	177774668.5	177.7746685
363	Naustdal	2	35211316.47	35.21131647
363	Naustdal	3	20552234.51	20.55223451
363	Naustdal	4	15352076.38	15.35207638
363	Naustdal	5	13505291.25	13.50529125
363	Naustdal	6	14668981.88	14.66898188
363	Naustdal	7	11151810.2	11.1518102
363	Naustdal	8	8296133.196	8.296133196
363	Naustdal	9	9179026.087	9.179026087
363	Naustdal	10	14424183.85	14.42418385
364	Jølster	1	352934858	352.934858
364	Jølster	2	41704764.18	41.70476418
364	Jølster	3	19969939.19	19.96993919
364	Jølster	4	12366800.42	12.36680042
364	Jølster	5	9222225.739	9.222225739
364	Jølster	6	9115126.602	9.115126602
364	Jølster	7	6782345.386	6.782345386
364	Jølster	8	5004859.699	5.004859699
364	Jølster	9	5140758.605	5.140758605
364	Jølster	10	19744041.01	19.74404101
365	Sykkylven	1	232856025	232.856025
365	Sykkylven	2	23401611.56	23.40161156
365	Sykkylven	3	11096010.65	11.09601065
365	Sykkylven	4	6105550.836	6.105550836
365	Sykkylven	5	4004067.758	4.004067758
365	Sykkylven	6	3557671.352	3.557671352
365	Sykkylven	7	2661278.57	2.66127857
365	Sykkylven	8	1620886.948	1.620886948
365	Sykkylven	9	1516487.789	1.516487789
365	Sykkylven	10	737994.0574	0.737994057
366	Surnadal	1	714412447.3	714.4124473
366	Surnadal	2	163222685.7	163.2226857
366	Surnadal	3	93499347.11	93.49934711
366	Surnadal	4	58751526.91	58.75152691
366	Surnadal	5	44212143.99	44.21214399
366	Surnadal	6	44645940.49	44.64594049
366	Surnadal	7	29070665.91	29.07066591
366	Surnadal	8	23295412.42	23.29541242
366	Surnadal	9	23840808.02	23.84080802
366	Surnadal	10	31918242.98	31.91824298
367	Bardu	1	1353703399	1353.703399
367	Bardu	2	281945229.7	281.9452297
367	Bardu	3	169112238.2	169.1122382
367	Bardu	4	115512269.9	115.5122699
367	Bardu	5	74738998.17	74.73899817
367	Bardu	6	77902472.7	77.9024727
367	Bardu	7	68228450.6	68.2284506
367	Bardu	8	69255342.33	69.25534233
367	Bardu	9	86374104.48	86.37410448
367	Bardu	10	61671103.4	61.6711034
368	Levanger	1	382341221.2	382.3412212
368	Levanger	2	37261499.96	37.26149996
368	Levanger	3	19767440.83	19.76744083
368	Levanger	4	15110878.32	15.11087832
368	Levanger	5	10543415.1	10.5434151
368	Levanger	6	10074518.88	10.07451888
368	Levanger	7	8914428.218	8.914428218
368	Levanger	8	6212649.973	6.212649973
368	Levanger	9	5645654.539	5.645654539
368	Levanger	10	6686946.154	6.686946154
369	Alta	1	1365054108	1365.054108
369	Alta	2	518624423.8	518.6244238
369	Alta	3	316913548.1	316.9135481
369	Alta	4	268521837.8	268.5218378
369	Alta	5	254058054.2	254.0580542
369	Alta	6	187014894.1	187.0148941
369	Alta	7	199553593.1	199.5535931
369	Alta	8	196659216.4	196.6592164
369	Alta	9	158963920	158.96392
369	Alta	10	65019076.44	65.01907644
370	Aurland	1	1007738085	1007.738085
370	Aurland	2	100791088.4	100.7910884
370	Aurland	3	46966121.81	46.96612181
370	Aurland	4	29603461.62	29.60346162
370	Aurland	5	24870399.73	24.87039973
370	Aurland	6	27456978.91	27.45697891
370	Aurland	7	19289544.67	19.28954467
370	Aurland	8	15629274.15	15.62927415
370	Aurland	9	18707249.36	18.70724936
370	Aurland	10	22575418.21	22.57541821
371	Nord-Odal	1	450719070.6	450.7190706
371	Nord-Odal	2	899.992753	0.000899993
372	Fjell	1	34743320.23	34.74332023
372	Fjell	2	35457914.48	35.45791448
372	Fjell	3	18738749.11	18.73874911
372	Fjell	4	14404384.01	14.40438401
372	Fjell	5	10841312.7	10.8413127
372	Fjell	6	8847828.754	8.847828754
372	Fjell	7	5624054.713	5.624054713
372	Fjell	8	2393980.723	2.393980723
372	Fjell	9	2117682.948	2.117682948
372	Fjell	10	796493.5863	0.796493586
373	Nesset	1	622503387.4	622.5033874
373	Nesset	2	71138127.17	71.13812717
373	Nesset	3	46057129.13	46.05712913
373	Nesset	4	28505470.46	28.50547046
373	Nesset	5	24871299.73	24.87129973
373	Nesset	6	27601877.74	27.60187774
373	Nesset	7	16379868.1	16.3798681
373	Nesset	8	12173301.98	12.17330198
373	Nesset	9	12859096.45	12.85909645
373	Nesset	10	9168226.174	9.168226174
374	Ål	1	491162945	491.162945
374	Ål	2	110421010.8	110.4210108
374	Ål	3	75972888.24	75.97288824
374	Ål	4	69133843.31	69.13384331
374	Ål	5	48190111.96	48.19011196
374	Ål	6	40837171.16	40.83717116
374	Ål	7	48122612.5	48.1226125
374	Ål	8	47859814.61	47.85981461
374	Ål	9	51185287.84	51.18528784
374	Ål	10	90315172.75	90.31517275
375	Tydal	1	324407787.7	324.4077877
375	Tydal	2	166562558.8	166.5625588
375	Tydal	3	117396854.7	117.3968547
375	Tydal	4	87774493.21	87.77449321
375	Tydal	5	79180462.41	79.18046241
375	Tydal	6	85362512.63	85.36251263
375	Tydal	7	95608030.13	95.60803013
375	Tydal	8	97641113.76	97.64111376
375	Tydal	9	90994667.28	90.99466728
375	Tydal	10	66676863.09	66.67686309
376	Storfjord	1	889813834.9	889.8138349
376	Storfjord	2	145496428.4	145.4964284
376	Storfjord	3	80305453.35	80.30545335
376	Storfjord	4	47877814.47	47.87781447
376	Storfjord	5	37304699.61	37.30469961
376	Storfjord	6	31239648.45	31.23964845
376	Storfjord	7	26256388.57	26.25638857
376	Storfjord	8	24235004.85	24.23500485
376	Storfjord	9	27840375.82	27.84037582
376	Storfjord	10	12457699.69	12.45769969
377	Åsnes	1	905896705.4	905.8967054
378	Engerdal	1	819895197.9	819.8951979
378	Engerdal	2	399211585.4	399.2115854
378	Engerdal	3	203347962.6	203.3479626
378	Engerdal	4	107406935.1	107.4069351
378	Engerdal	5	82366436.75	82.36643675
378	Engerdal	6	86190505.96	86.19050596
378	Engerdal	7	69720638.58	69.72063858
378	Engerdal	8	61335406.1	61.3354061
378	Engerdal	9	65212574.88	65.21257488
378	Engerdal	10	35322015.57	35.32201557
379	Sel	1	510694587.7	510.6945877
379	Sel	2	71126427.26	71.12642726
379	Sel	3	44332743.02	44.33274302
379	Sel	4	41430266.39	41.43026639
379	Sel	5	38810387.48	38.81038748
379	Sel	6	36306607.65	36.30660765
379	Sel	7	30917451.04	30.91745104
379	Sel	8	32199940.71	32.19994071
379	Sel	9	33567929.7	33.5679297
379	Sel	10	24458203.05	24.45820305
380	Kautokeino	1	926901636.2	926.9016362
380	Kautokeino	2	2219592727	2219.592727
380	Kautokeino	3	1464418708	1464.418708
380	Kautokeino	4	1123271955	1123.271955
380	Kautokeino	5	907206194.8	907.2061948
380	Kautokeino	6	631653613.7	631.6536137
380	Kautokeino	7	772522279.4	772.5222794
380	Kautokeino	8	560895283.5	560.8952835
380	Kautokeino	9	332930719.1	332.9307191
380	Kautokeino	10	136670199.5	136.6701995
381	Granvin	1	129559356.7	129.5593567
381	Granvin	2	19291344.66	19.29134466
381	Granvin	3	10675714.04	10.67571404
381	Granvin	4	6539347.343	6.539347343
381	Granvin	5	4881560.692	4.881560692
381	Granvin	6	4860860.859	4.860860859
381	Granvin	7	4815861.221	4.815861221
381	Granvin	8	4112066.888	4.112066888
381	Granvin	9	4886960.648	4.886960648
381	Granvin	10	9809021.014	9.809021014
382	Ørland	1	33737128.34	33.73712834
382	Ørland	2	594895.2097	0.59489521
382	Ørland	3	95399.23181	0.095399232
382	Ørland	4	19799.84056	0.019799841
382	Ørland	5	1799.985506	0.001799986
383	Røyken	1	91533762.94	91.53376294
384	Eidsberg	1	155620446.9	155.6204469
385	Austrheim	1	55665451.76	55.66545176
386	Etne	1	408965706.9	408.9657069
386	Etne	2	56398945.85	56.39894585
386	Etne	3	28081573.88	28.08157388
386	Etne	4	19158145.73	19.15814573
386	Etne	5	15032578.95	15.03257895
386	Etne	6	15537474.89	15.53747489
386	Etne	7	20041038.62	20.04103862
386	Etne	8	20440635.4	20.4406354
386	Etne	9	26058390.17	26.05839017
386	Etne	10	37760995.93	37.76099593
387	Orkdal	1	325047682.6	325.0476826
387	Orkdal	2	68142051.29	68.14205129
387	Orkdal	3	32330439.66	32.33043966
387	Orkdal	4	20063538.44	20.06353844
387	Orkdal	5	13302792.88	13.30279288
387	Orkdal	6	15767873.03	15.76787303
387	Orkdal	7	12760997.24	12.76099724
387	Orkdal	8	10267117.33	10.26711733
387	Orkdal	9	12361400.46	12.36140046
387	Orkdal	10	14748181.24	14.74818124
388	Solund	1	35375115.15	35.37511515
388	Solund	2	28798868.1	28.7988681
388	Solund	3	19087046.3	19.0870463
388	Solund	4	26811684.1	26.8116841
388	Solund	5	25956690.99	25.95669099
388	Solund	6	23843508	23.843508
388	Solund	7	25716392.92	25.71639292
388	Solund	8	16750665.12	16.75066512
388	Solund	9	9348224.725	9.348224725
388	Solund	10	3104075.005	3.104075005
389	Bygland	1	534762193.9	534.7621939
389	Bygland	2	187751988.2	187.7519882
389	Bygland	3	102694573.1	102.6945731
389	Bygland	4	69058243.92	69.05824392
389	Bygland	5	51819782.73	51.81978273
389	Bygland	6	52394878.1	52.3948781
389	Bygland	7	50704691.71	50.70469171
389	Bygland	8	40764271.75	40.76427175
389	Bygland	9	44276943.47	44.27694347
389	Bygland	10	44969937.89	44.96993789
390	Rakkestad	1	310879096.7	310.8790967
391	Lavangen	1	143992540.5	143.9925405
391	Lavangen	2	33295231.89	33.29523189
391	Lavangen	3	20311936.44	20.31193644
391	Lavangen	4	11813304.87	11.81330487
391	Lavangen	5	8988227.623	8.988227623
391	Lavangen	6	9758621.42	9.75862142
391	Lavangen	7	9410324.225	9.410324225
391	Lavangen	8	8892828.392	8.892828392
391	Lavangen	9	10708113.77	10.70811377
391	Lavangen	10	9504823.464	9.504823464
392	Sandefjord	1	66752462.48	66.75246248
393	Tinn	1	739060548.8	739.0605488
393	Tinn	2	184625413.3	184.6254133
393	Tinn	3	125419390.1	125.4193901
393	Tinn	4	112619693.1	112.6196931
393	Tinn	5	96491823.01	96.49182301
393	Tinn	6	99415899.47	99.41589947
393	Tinn	7	110561409.7	110.5614097
393	Tinn	8	122592512.8	122.5925128
393	Tinn	9	136811498.3	136.8114983
393	Tinn	10	153027567.8	153.0275678
394	Lesja	1	1435618940	1435.61894
394	Lesja	2	152427272.6	152.4272726
394	Lesja	3	89539379	89.539379
394	Lesja	4	76250986	76.250986
394	Lesja	5	64137083.54	64.13708354
394	Lesja	6	61858301.89	61.85830189
394	Lesja	7	45815931.07	45.81593107
394	Lesja	8	45352434.81	45.35243481
394	Lesja	9	53024873.02	53.02487302
394	Lesja	10	31787744.03	31.78774403
395	Lyngen	1	438646567.9	438.6465679
395	Lyngen	2	78693566.33	78.69356633
395	Lyngen	3	35677512.71	35.67751271
395	Lyngen	4	13026495.11	13.02649511
395	Lyngen	5	8858628.667	8.858628667
395	Lyngen	6	6272049.495	6.272049495
395	Lyngen	7	6252249.655	6.252249655
395	Lyngen	8	6193750.126	6.193750126
395	Lyngen	9	8417632.218	8.417632218
395	Lyngen	10	3969868.033	3.969868033
396	Lyngdal	1	345005021.9	345.0050219
396	Lyngdal	2	10036719.18	10.03671918
396	Lyngdal	3	3482971.954	3.482971954
396	Lyngdal	4	1964684.18	1.96468418
396	Lyngdal	5	1247389.956	1.247389956
396	Lyngdal	6	1019691.789	1.019691789
396	Lyngdal	7	932392.492	0.932392492
396	Lyngdal	8	644394.8111	0.644394811
396	Lyngdal	9	442796.4344	0.442796434
396	Lyngdal	10	1194290.383	1.194290383
397	Stange	1	537426172.4	537.4261724
397	Stange	2	21599.82607	0.021599826
398	Snåsa	1	734766683.4	734.7666834
398	Snåsa	2	325042282.6	325.0422826
398	Snåsa	3	207687727.6	207.6877276
398	Snåsa	4	150287989.8	150.2879898
398	Snåsa	5	126327482.8	126.3274828
398	Snåsa	6	143644243.3	143.6442433
398	Snåsa	7	132629232	132.629232
398	Snåsa	8	116035165.6	116.0351656
398	Snåsa	9	118364346.9	118.3643469
398	Snåsa	10	75440992.52	75.44099252
399	Holtålen	1	267020649.8	267.0206498
399	Holtålen	2	121427922.2	121.4279222
399	Holtålen	3	102105977.8	102.1059778
399	Holtålen	4	104833855.8	104.8338558
399	Holtålen	5	99949595.17	99.94959517
399	Holtålen	6	104362259.6	104.3622596
399	Holtålen	7	90462771.56	90.46277156
399	Holtålen	8	91282664.96	91.28266496
399	Holtålen	9	89069582.78	89.06958278
399	Holtålen	10	92519255	92.519255
400	Hamar	1	208645319.9	208.6453199
400	Hamar	2	33981926.36	33.98192636
400	Hamar	3	10013319.37	10.01331937
400	Hamar	4	3591871.077	3.591871077
400	Hamar	5	1862984.999	1.862984999
400	Hamar	6	1708186.245	1.708186245
400	Hamar	7	8634530.472	8.634530472
400	Hamar	8	7022643.451	7.022643451
400	Hamar	9	2862876.947	2.862876947
400	Hamar	10	5869752.735	5.869752735
401	Andøy	1	384765801.7	384.7658017
401	Andøy	2	96339724.24	96.33972424
401	Andøy	3	43938546.19	43.93854619
401	Andøy	4	22561918.32	22.56191832
401	Andøy	5	12643098.19	12.64309819
401	Andøy	6	12696197.77	12.69619777
401	Andøy	7	6660846.364	6.660846364
401	Andøy	8	4600762.953	4.600762953
401	Andøy	9	5232557.865	5.232557865
401	Andøy	10	6777845.422	6.777845422
402	Valle	1	487047278.1	487.0472781
402	Valle	2	178306564.2	178.3065642
402	Valle	3	110035814	110.035814
402	Valle	4	87562994.91	87.56299491
402	Valle	5	64492580.68	64.49258068
402	Valle	6	59339222.18	59.33922218
402	Valle	7	40388974.77	40.38897477
402	Valle	8	32805635.84	32.80563584
402	Valle	9	36108609.24	36.10860924
402	Valle	10	52748575.25	52.74857525
403	Flesberg	1	504268639.4	504.2686394
403	Flesberg	2	9667722.152	9.667722152
403	Flesberg	3	4468464.018	4.468464018
403	Flesberg	4	3193174.287	3.193174287
403	Flesberg	5	1840485.18	1.84048518
403	Flesberg	6	1750485.904	1.750485904
403	Flesberg	7	1568687.368	1.568687368
403	Flesberg	8	1417488.586	1.417488586
403	Flesberg	9	1474188.129	1.474188129
403	Flesberg	10	4148966.591	4.148966591
404	Tysfjord	1	905303610.1	905.3036101
404	Tysfjord	2	165269269.2	165.2692692
404	Tysfjord	3	61375905.78	61.37590578
404	Tysfjord	4	30093957.67	30.09395767
404	Tysfjord	5	24175605.33	24.17560533
404	Tysfjord	6	23254912.74	23.25491274
404	Tysfjord	7	15568974.63	15.56897463
404	Tysfjord	8	11300309.01	11.30030901
404	Tysfjord	9	12035603.08	12.03560308
404	Tysfjord	10	9346424.739	9.346424739
405	Kongsberg	1	643268920.2	643.2689202
405	Kongsberg	2	41825363.21	41.82536321
405	Kongsberg	3	12177801.94	12.17780194
405	Kongsberg	4	4500863.757	4.500863757
405	Kongsberg	5	3427172.403	3.427172403
405	Kongsberg	6	3563071.309	3.563071309
405	Kongsberg	7	2986175.954	2.986175954
405	Kongsberg	8	2569479.31	2.56947931
405	Kongsberg	9	2744977.896	2.744977896
405	Kongsberg	10	937792.4485	0.937792449
406	Klæbu	1	125449989.8	125.4499898
406	Klæbu	2	11406508.15	11.40650815
406	Klæbu	3	4936460.25	4.93646025
406	Klæbu	4	4057167.33	4.05716733
406	Klæbu	5	3411872.526	3.411872526
406	Klæbu	6	3545071.454	3.545071454
406	Klæbu	7	3316473.295	3.316473295
406	Klæbu	8	2974476.048	2.974476048
406	Klæbu	9	3244473.874	3.244473874
406	Klæbu	10	4572863.178	4.572863178
407	Inderøy	1	261541494	261.541494
407	Inderøy	2	22880515.76	22.88051576
407	Inderøy	3	7111742.734	7.111742734
407	Inderøy	4	3635070.729	3.635070729
407	Inderøy	5	1106991.086	1.106991086
407	Inderøy	6	818093.4124	0.818093412
407	Inderøy	7	1219490.18	1.21949018
407	Inderøy	8	737994.0574	0.737994057
407	Inderøy	9	342897.2389	0.342897239
407	Inderøy	10	367197.0432	0.367197043
408	Eide	1	99527498.57	99.52749857
408	Eide	2	6957843.973	6.957843973
408	Eide	3	3984267.917	3.984267917
408	Eide	4	3140974.708	3.140974708
408	Eide	5	2723378.07	2.72337807
408	Eide	6	3050075.44	3.05007544
408	Eide	7	2086183.201	2.086183201
408	Eide	8	1733386.042	1.733386042
408	Eide	9	1922384.52	1.92238452
408	Eide	10	1592987.173	1.592987173
409	Narvik	1	1172310760	1172.31076
409	Narvik	2	217188951.1	217.1889511
409	Narvik	3	97427815.48	97.42781548
409	Narvik	4	52997873.24	52.99787324
409	Narvik	5	40972170.08	40.97217008
409	Narvik	6	46148028.4	46.1480284
409	Narvik	7	39539381.61	39.53938161
409	Narvik	8	30885051.3	30.8850513
409	Narvik	9	36408306.83	36.40830683
409	Narvik	10	22337820.13	22.33782013
410	Brønnøy	1	711543270.4	711.5432704
410	Brønnøy	2	107965830.6	107.9658306
410	Brønnøy	3	37580997.38	37.58099738
410	Brønnøy	4	16487867.23	16.48786723
410	Brønnøy	5	12014003.26	12.01400326
410	Brønnøy	6	12608898.47	12.60889847
410	Brønnøy	7	14596082.47	14.59608247
410	Brønnøy	8	12865396.4	12.8653964
410	Brønnøy	9	14414283.93	14.41428393
410	Brønnøy	10	11647706.21	11.64770621
411	Torsken	1	146017524.2	146.0175242
411	Torsken	2	29287564.17	29.28756417
411	Torsken	3	11223809.62	11.22380962
411	Torsken	4	3808769.33	3.80876933
411	Torsken	5	3356972.968	3.356972968
411	Torsken	6	3765569.678	3.765569678
411	Torsken	7	3325473.222	3.325473222
411	Torsken	8	2856576.998	2.856576998
411	Torsken	9	3714270.091	3.714270091
411	Torsken	10	1552487.499	1.552487499
412	Siljan	1	196739315.8	196.7393158
412	Siljan	2	418496.6301	0.41849663
412	Siljan	3	78299.3695	0.07829937
412	Siljan	4	8999.927529	0.008999928
412	Siljan	5	3599.971012	0.003599971
413	Gloppen	1	532003716.1	532.0037161
413	Gloppen	2	71634023.18	71.63402318
413	Gloppen	3	38685288.49	38.68528849
413	Gloppen	4	27537078.26	27.53707826
413	Gloppen	5	25103497.86	25.10349786
413	Gloppen	6	28158073.26	28.15807326
413	Gloppen	7	15961371.47	15.96137147
413	Gloppen	8	10992511.48	10.99251148
413	Gloppen	9	11531607.14	11.53160714
413	Gloppen	10	13008495.25	13.00849525
414	Ringerike	1	1282010877	1282.010877
414	Ringerike	2	27430879.12	27.43087912
414	Ringerike	3	15897471.99	15.89747199
414	Ringerike	4	8606630.696	8.606630696
414	Ringerike	5	3889768.678	3.889768678
414	Ringerike	6	3750269.801	3.750269801
414	Ringerike	7	5458456.046	5.458456046
414	Ringerike	8	6986643.741	6.986643741
414	Ringerike	9	10549715.05	10.54971505
414	Ringerike	10	9192525.978	9.192525978
415	Nøtterøy	1	39115485.03	39.11548503
416	Lom	1	1215179215	1215.179215
416	Lom	2	108780324.1	108.7803241
416	Lom	3	60334614.16	60.33461416
416	Lom	4	48466409.73	48.46640973
416	Lom	5	39939878.39	39.93987839
416	Lom	6	42996253.78	42.99625378
416	Lom	7	40861470.97	40.86147097
416	Lom	8	37428898.61	37.42889861
416	Lom	9	42722655.98	42.72265598
416	Lom	10	20896931.73	20.89693173
417	Steinkjer	1	829325322	829.325322
417	Steinkjer	2	161764697.4	161.7646974
417	Steinkjer	3	80746449.8	80.7464498
417	Steinkjer	4	49611200.51	49.61120051
417	Steinkjer	5	33134133.19	33.13413319
417	Steinkjer	6	34053025.79	34.05302579
417	Steinkjer	7	31813843.82	31.81384382
417	Steinkjer	8	25003598.66	25.00359866
417	Steinkjer	9	23379111.74	23.37911174
417	Steinkjer	10	24316904.19	24.31690419
418	Lardal	1	250418483.5	250.4184835
418	Lardal	2	161998.6955	0.161998696
